ID;азвание;усское название;ртикул;роизводитель;ренд;атегория;аличие;ена
2000053690;"Мобильная стойка ONKRON на 1 для ТВ и сенсорных панелей/ 32-65"" от 200х200 до 400х600 наклон 0-90º макс нагр 60кг Высота 700-1200мм, кабель-канал, регулировка полки по высоте, колесики с блокировкой, Размер основания: 840х550 мм, черная";Мобильная стойка ONKRON на 1 для ТВ и сенсорных панелей;TS1330 BLACK;ONKRON;;Кронштейны;0;ет цены
2000029261;185x60x64, объем 243 л, No Frost, электронное управление, белый;Морозильные камеры GORENJE;FN6191CW;Gorenje;;Бытовая техника и электроника;0;ет цены
2000040039;Стиральная машина CANDY/ Узкая стиральная машина, 85x60x40, GrandO Vita Smart Touch, Smart Touch, 18 программ, функция пара, загрузка фронтальная, 8кг, до 1300 об/мин при отжиме, дисплей, белая;Стиральная машина CANDY;GVS4 137TWC1/2-07;Candy;;Бытовая техника и электроника;0;ет цены
2000040040;Стиральная машина CANDY/ Узкая стиральная машина, 85x60x40, GrandO Vita Smart Touch, Smart Touch, 18 программ, функция пара, загрузка фронтальная, 7кг, до 1300 об/мин при отжиме, дисплей, инвертер, белая;Стиральная машина CANDY;GVF4 137TWHN/2-07;Candy;;Бытовая техника и электроника;0;ет цены
2000047752;Полноразмерные стиральные машины Korting/ Узкая стиральная машина с фронтальной загрузкой, ГЛУБИНА 40 см, загрузка 6 кг, скорость отжима 1200 об/мин, электронное управление, LED индикация настроек и доп функций, Цифровой дисплей с отображением времени до окончания программы, 16 программы стирки, отложенный старт до 24-и часов, Контроль баланса, Контроль пенообразования, адаптивный контроль залива воды, Режим дополнительного полоскания, Функция предварительной стирки, Функция «Защита детей»,  Реж;Полноразмерные стиральные машины Korting;KWM 40T1260;Körting;;Бытовая техника и электроника;0;ет цены
2000054318;Объем камер 242+101, No Frost, морозильная камера нижняя, двери из нерж. стали, боковые стенки серебристые;Холодильник Liebherr;CBNef 4835-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054319;Холодильники LIEBHERR/ BluPerformance Comfort BioFresh, 70 см, No Frost;Холодильники LIEBHERR;CBNef 5735-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054320;Холодильники Liebherr/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ.201x60x66.5 см, BioFreshPlus, объем камер 240+98 л, зона свежести 94л, No Frost, нижняя морозильная камера, серебристый;Холодильники Liebherr;CBNes 4898-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000040879;Электрическая плита ELECTROLUX/ 85х50х60, стеклокерамика, электрическая с паром, гриль, таймер, 11 режимов, термостат, белый;Электрическая плита ELECTROLUX;EKC954909W;Electrolux;;Бытовая техника и электроника;0;ет цены
2000045894;РОЗНИЧНЫЙ ЭКСКЛЮЗИВ!! Холодильник типа side-by-side ,Serie | 6, Full NoFrost, 175.6x91.2x73.2 см, Мини Бар, LED освещение, Зона свежести VitaFresh Plus, класс энергопотребления А+, полезный объём 592 (375/217) л, раздельная регулировка температуры с точностью 1С, уровень шума 43 дБ, VarioInverter, Цвет: Кварц под стеклом;Холодильник BOSCH;KAH92LQ25R;Bosch;;Бытовая техника и электроника;0;ет цены
2000045895;РОЗНИЧНЫЙ ЭКСКЛЮЗИВ!! Холодильник типа side-by-side ,Serie | 6, Full NoFrost, 175.6x91.2x73.2 см, Мини Бар, LED освещение, Зона свежести VitaFresh Plus, класс энергопотребления А+, полезный объём 592 (375/217) л, раздельная регулировка температуры с точностью 1С, уровень шума 43 дБ, VarioInverter, Цвет: Кварц под стеклом;Холодильник BOSCH;KAN92NS25R;Bosch;;Бытовая техника и электроника;0;ет цены
2000040048;Стиральная машина ELECTROLUX/ 85x60x54.7, фронтальная загрузка, 8 кг, отжим до 1000 об/мин;Стиральная машина ELECTROLUX;EW6F4R08WU;Electrolux;;Бытовая техника и электроника;0;ет цены
2000040049;Стиральная машина ELECTROLUX/ 85x60x54.7, фронтальная загрузка, 8 кг, отжим до 1200 об/мин;Стиральная машина ELECTROLUX;EW6F4R28WU;Electrolux;;Бытовая техника и электроника;0;ет цены
2000040047;Посудомоечные машины ELECTROLUX/ 85x60x62.5, 13 комплектов посуды, 6 программ, трёхцифровой дисплей, расход 11л, А+, таймер, серебристый;Посудомоечные машины ELECTROLUX;ESF9552LOX;Electrolux;;Бытовая техника и электроника;0;ет цены
2000044462;Кронштейн ONKRON/ 17-42'' макс 200*200 мм, наклон -+ 8º, поворот: 45°, от стены 85 мм, макс вес 35кг, черный;Кронштейн ONKRON;ONKRON BASIC M3S BLACK;ONKRON;;Кронштейны;0;ет цены
